                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                0.59248,                0.92384,                0.38119,                0.86196,                0.95136,                0.98888,                0.98157,                0.85134,                0.95121,                0.98788,                0.98042,                0.75119,                 0.5246,                0.78701,                 0.3314,                0.83912,             0.00047623,             0.00047623,             0.00047623
                     99,                0.58905,                0.89383,                0.37765,                0.86427,                0.95303,                0.98931,                0.98209,                0.85346,                0.94763,                 0.9839,                0.97564,                0.75003,                0.52433,                0.78852,                0.33288,                0.84048,             0.00047507,             0.00047507,             0.00047507
                    100,                 0.5939,                0.92168,                0.37973,                0.86487,                0.96041,                0.98383,                0.98423,                0.85217,                0.95808,                0.98143,                0.98291,                0.75174,                 0.5338,                0.78616,                0.33306,                0.84012,              0.0004739,              0.0004739,              0.0004739
                    101,                0.58906,                0.90382,                0.38003,                0.86243,                  0.963,                0.98142,                0.98229,                0.84868,                  0.963,                0.98142,                0.98178,                0.74644,                0.53431,                0.79707,                 0.3261,                0.84454,             0.00047274,             0.00047274,             0.00047274
                    102,                0.59003,                0.91884,                0.38131,                0.86458,                0.95736,                0.98092,                0.98184,                0.84475,                  0.952,                0.97563,                0.97659,                0.74874,                0.53183,                0.78765,                0.32942,                0.84095,             0.00047158,             0.00047158,             0.00047158
                    103,                0.59246,                0.91605,                 0.3846,                0.86044,                0.95454,                0.98072,                0.98221,                0.84259,                0.95017,                0.97378,                0.97451,                0.74436,                0.53531,                0.79183,                0.32838,                0.84052,             0.00047041,             0.00047041,             0.00047041
                    104,                0.59398,                0.91412,                0.38126,                0.86306,                0.96018,                0.98871,                 0.9829,                0.84938,                0.96036,                 0.9885,                0.98233,                0.74569,                 0.5283,                0.77661,                 0.3309,                0.83945,             0.00046925,             0.00046925,             0.00046925
                    105,                0.59263,                0.90077,                 0.3799,                0.85951,                0.95706,                0.98616,                0.98385,                 0.8533,                0.95706,                0.98616,                0.98331,                0.75372,                0.52637,                0.80067,                0.33138,                0.83907,             0.00046808,             0.00046808,             0.00046808
                    106,                0.58387,                0.89372,                0.37013,                 0.8622,                0.95571,                0.98435,                0.98045,                0.84865,                0.95384,                0.98269,                0.97851,                0.75231,                0.53028,                0.78612,                0.33397,                0.83992,             0.00046692,             0.00046692,             0.00046692
                    107,                 0.5856,                0.90526,                0.37549,                0.85701,                0.96264,                 0.9829,                0.98313,                0.85733,                0.96085,                0.98111,                0.98023,                0.75286,                0.51704,                0.77514,                0.32481,                0.84004,             0.00046575,             0.00046575,             0.00046575
                    108,                0.58439,                0.89698,                0.37172,                0.85821,                0.95901,                0.98226,                0.98124,                0.85097,                0.95469,                0.97503,                0.97684,                0.75303,                0.52023,                 0.7803,                0.32599,                0.83916,             0.00046459,             0.00046459,             0.00046459
                    109,                0.58364,                0.89562,                0.37344,                0.86352,                0.95616,                0.98904,                0.98156,                0.84835,                 0.9526,                0.98546,                0.97804,                0.75598,                0.52663,                0.78191,                0.32821,                 0.8395,             0.00046343,             0.00046343,             0.00046343
                    110,                  0.583,                0.91349,                0.37467,                0.85683,                0.96008,                0.98942,                 0.9828,                0.85036,                0.95817,                0.98687,                 0.9823,                0.75665,                0.52896,                0.78753,                0.32393,                0.84106,             0.00046226,             0.00046226,             0.00046226
                    111,                0.57917,                0.89509,                0.36761,                0.85801,                0.96345,                 0.9846,                0.98289,                0.84658,                0.95989,                0.98102,                0.97974,                0.75068,                0.53802,                0.79462,                0.33264,                0.84241,              0.0004611,              0.0004611,              0.0004611
                    112,                0.58789,                0.88556,                0.37011,                0.86133,                0.96051,                0.98103,                0.98329,                 0.8524,                0.95861,                0.97924,                0.98152,                0.74962,                0.52283,                0.78629,                0.32379,                0.84169,             0.00045993,             0.00045993,             0.00045993
                    113,                0.58568,                0.90187,                0.37194,                0.85901,                0.95946,                0.98367,                0.98131,                0.85228,                0.95864,                0.98098,                0.97923,                0.75595,                0.52594,                0.78586,                0.32605,                0.84346,             0.00045877,             0.00045877,             0.00045877
                    114,                0.58178,                0.89494,                0.37068,                0.86128,                 0.9638,                 0.9769,                0.98282,                0.84895,                  0.957,                 0.9702,                0.97564,                  0.743,                0.52504,                0.79523,                0.32881,                0.84292,             0.00045761,             0.00045761,             0.00045761
                    115,                0.59141,                0.91267,                0.37173,                0.86395,                0.96429,                0.98317,                 0.9847,                0.85658,                0.95883,                0.97784,                0.97929,                0.76054,                0.52265,                0.77268,                0.32206,                0.84199,             0.00045644,             0.00045644,             0.00045644
                    116,                0.58109,                0.89762,                 0.3685,                0.85897,                0.95649,                0.98719,                0.98382,                0.85435,                0.95649,                0.98719,                0.98327,                0.76328,                0.52279,                0.77201,                0.32061,                0.84123,             0.00045528,             0.00045528,             0.00045528
                    117,                0.57724,                0.89184,                0.36827,                0.85833,                0.95689,                0.98424,                0.98369,                0.85828,                0.95511,                0.98246,                0.98165,                0.76239,                0.51739,                0.78051,                0.31532,                0.84155,             0.00045411,             0.00045411,             0.00045411
                    118,                0.58287,                0.88598,                0.37342,                 0.8588,                0.95947,                0.98619,                0.98335,                0.85659,                0.95638,                0.98303,                0.98071,                0.75619,                0.52147,                0.77564,                0.32075,                0.84115,             0.00045295,             0.00045295,             0.00045295
                    119,                0.57226,                0.88846,                0.36797,                0.85816,                0.96487,                  0.982,                0.98577,                0.85878,                0.96301,                0.98039,                0.98402,                0.76064,                0.51168,                0.77637,                0.31902,                0.83637,             0.00045178,             0.00045178,             0.00045178
                    120,                0.57548,                0.88476,                0.36733,                0.85687,                0.95269,                0.98072,                0.98278,                0.85606,                0.95098,                0.97893,                0.98085,                0.75176,                0.51892,                 0.7772,                0.32674,                0.83889,             0.00045062,             0.00045062,             0.00045062
                    121,                0.58193,                0.89573,                0.36494,                0.85528,                0.95878,                0.98857,                0.98134,                0.85754,                0.96132,                0.98568,                0.98076,                0.76599,                0.51568,                0.78231,                0.32494,                0.83645,             0.00044946,             0.00044946,             0.00044946
                    122,                0.57573,                 0.8888,                 0.3626,                0.85821,                0.95287,                0.98335,                0.98264,                0.85931,                0.95287,                0.98335,                 0.9822,                0.76128,                0.51836,                0.78006,                0.31918,                0.83647,             0.00044829,             0.00044829,             0.00044829
                    123,                0.57513,                0.89108,                0.36729,                0.85609,                0.96209,                0.98782,                0.98192,                0.84998,                0.95906,                0.98466,                0.97757,                0.74978,                0.51982,                0.77158,                0.32771,                0.83719,             0.00044713,             0.00044713,             0.00044713
                    124,                 0.5744,                0.88163,                0.36485,                0.85779,                0.96281,                0.97747,                0.98124,                0.85837,                0.96102,                0.97568,                0.97949,                0.75948,                0.51548,                0.76947,                0.32273,                0.83788,             0.00044596,             0.00044596,             0.00044596
                    125,                0.57739,                0.89636,                0.36809,                0.85838,                 0.9587,                0.98904,                0.97871,                0.84734,                0.95521,                0.98477,                0.97477,                0.74475,                0.51932,                 0.7752,                0.31765,                0.83776,              0.0004448,              0.0004448,              0.0004448
                    126,                  0.583,                0.88478,                0.36382,                 0.8588,                0.96346,                0.98546,                0.98407,                0.85417,                0.95814,                 0.9792,                0.97692,                0.75391,                0.52531,                0.77908,                0.32593,                0.83975,             0.00044363,             0.00044363,             0.00044363
                    127,                0.57354,                0.87896,                0.35357,                0.85706,                0.96181,                0.98898,                0.98333,                0.85929,                0.95742,                0.98397,                0.97733,                0.75862,                0.50948,                0.77019,                0.31647,                 0.8344,             0.00044247,             0.00044247,             0.00044247
                    128,                0.57743,                 0.8867,                0.36202,                0.85735,                0.96472,                0.98755,                 0.9844,                0.85184,                0.96116,                0.98398,                0.98094,                0.74951,                0.51917,                0.78404,                0.31882,                0.83898,             0.00044131,             0.00044131,             0.00044131
                    129,                0.57594,                0.88817,                0.36247,                0.85793,                0.96359,                0.99167,                0.98409,                0.85111,                 0.9543,                0.98278,                 0.9751,                 0.7475,                0.51496,                0.76731,                 0.3152,                 0.8387,             0.00044014,             0.00044014,             0.00044014
                    130,                0.57055,                0.88833,                0.35617,                0.85902,                0.95199,                0.99418,                0.98431,                0.85433,                0.95445,                0.98045,                0.98024,                0.75427,                0.52032,                0.77942,                0.31571,                0.83906,             0.00043898,             0.00043898,             0.00043898
                    131,                0.57055,                0.88639,                0.35681,                0.85457,                 0.9604,                 0.9906,                 0.9835,                0.85829,                 0.9593,                0.98793,                0.98139,                0.76838,                0.51769,                0.76913,                0.30971,                 0.8385,             0.00043781,             0.00043781,             0.00043781
                    132,                0.57017,                0.87442,                 0.3529,                0.85718,                0.95292,                0.99267,                0.98213,                0.85639,                 0.9534,                0.98781,                0.98002,                0.75931,                0.51952,                0.77069,                0.31466,                 0.8389,             0.00043665,             0.00043665,             0.00043665
                    133,                0.56792,                0.87905,                0.35616,                0.85467,                0.95631,                0.98941,                0.98323,                0.85132,                0.95389,                 0.9867,                0.98116,                0.75173,                0.51913,                0.77802,                 0.3178,                 0.8374,             0.00043548,             0.00043548,             0.00043548
                    134,                0.57636,                0.86992,                0.36139,                0.85662,                0.96461,                0.99039,                 0.9853,                0.85871,                0.96146,                0.98725,                0.98213,                0.76307,                0.51948,                0.76651,                0.31191,                0.83576,             0.00043432,             0.00043432,             0.00043432
                    135,                0.57294,                0.87316,                0.36537,                0.85554,                0.95844,                0.98816,                0.98395,                0.85793,                0.95602,                0.98542,                0.98185,                0.75887,                 0.5143,                0.75995,                0.31446,                0.83669,             0.00043316,             0.00043316,             0.00043316
                    136,                0.56872,                 0.8733,                 0.3574,                 0.8583,                0.95931,                 0.9909,                0.98389,                 0.8585,                0.95931,                 0.9909,                0.98338,                0.76453,                 0.5106,                0.75724,                0.31096,                0.83845,             0.00043199,             0.00043199,             0.00043199
                    137,                0.57432,                0.88643,                 0.3602,                0.85714,                0.96211,                0.98869,                 0.9854,                0.85997,                0.96014,                0.98592,                 0.9827,                0.75948,                0.51633,                  0.767,                0.30965,                0.83669,             0.00043083,             0.00043083,             0.00043083
                    138,                0.56391,                0.87258,                0.35415,                0.85463,                0.95733,                0.98526,                0.98408,                0.85698,                0.95733,                0.98526,                0.98353,                0.76159,                0.51697,                0.77677,                0.31174,                0.84054,             0.00042966,             0.00042966,             0.00042966
                    139,                0.56942,                0.86847,                0.35845,                 0.8522,                0.96299,                0.98499,                0.98333,                0.85677,                0.95837,                0.98035,                0.97927,                0.74822,                0.51646,                0.76871,                0.31035,                0.84138,              0.0004285,              0.0004285,              0.0004285
                    140,                0.56811,                0.85782,                0.35142,                0.85714,                0.95788,                 0.9887,                0.98308,                0.85605,                0.95689,                 0.9881,                0.98243,                0.75711,                0.51341,                0.77256,                 0.3133,                0.83845,             0.00042733,             0.00042733,             0.00042733
                    141,                0.56851,                0.87811,                0.35461,                0.85501,                0.96242,                  0.986,                0.98398,                0.86114,                0.95931,                0.98291,                 0.9808,                0.76562,                0.51481,                0.77502,                0.31514,                0.83802,             0.00042617,             0.00042617,             0.00042617
                    142,                   0.57,                0.86338,                0.35585,                0.85767,                0.95881,                0.98777,                0.98423,                 0.8584,                0.95715,                0.98098,                0.98114,                0.76228,                0.51175,                0.76135,                0.31364,                0.83644,             0.00042501,             0.00042501,             0.00042501
                    143,                0.56949,                0.87308,                0.35461,                0.85301,                0.96595,                0.97928,                0.98348,                0.85847,                0.96611,                0.97543,                0.98004,                0.76127,                0.51381,                0.77019,                 0.3131,                0.83654,             0.00042384,             0.00042384,             0.00042384
                    144,                0.56341,                0.86456,                0.35367,                0.85552,                0.95896,                0.98813,                0.98481,                 0.8646,                 0.9574,                0.98615,                0.98193,                0.76809,                 0.4997,                0.76082,                0.30764,                0.83508,             0.00042268,             0.00042268,             0.00042268
                    145,                 0.5728,                0.88824,                0.36255,                0.85606,                0.95627,                0.99035,                0.98463,                0.85496,                0.95632,                0.98351,                0.98086,                0.75547,                 0.5136,                0.76739,                0.30977,                0.83605,             0.00042151,             0.00042151,             0.00042151
                    146,                0.56055,                0.86618,                0.35174,                0.85864,                0.95948,                0.98375,                0.98579,                0.86392,                0.95658,                0.98248,                0.98357,                0.76161,                 0.5054,                 0.7624,                0.31032,                0.83652,             0.00042035,             0.00042035,             0.00042035
                    147,                0.56789,                0.86639,                0.35073,                0.85545,                0.96108,                0.98896,                0.98369,                0.86282,                0.95929,                0.98717,                0.98159,                0.76124,                0.50618,                0.75895,                0.31249,                0.83573,             0.00041919,             0.00041919,             0.00041919
                    148,                0.56318,                0.88317,                0.35321,                0.85673,                0.95878,                0.98534,                0.98463,                0.86147,                0.95578,                0.98278,                0.98147,                0.77207,                0.50777,                0.75728,                0.30915,                0.83801,             0.00041802,             0.00041802,             0.00041802
                    149,                0.56221,                0.87881,                0.35379,                0.85713,                0.96004,                0.99086,                0.98648,                0.86551,                0.95527,                0.98591,                0.98156,                0.76399,                0.50087,                0.76019,                0.30745,                0.83285,             0.00041686,             0.00041686,             0.00041686
                    150,                0.56685,                0.88132,                0.35477,                0.85274,                0.95567,                 0.9868,                0.98578,                0.86322,                0.95254,                0.98375,                0.98365,                0.76796,                0.50483,                0.75948,                0.30964,                0.83344,             0.00041569,             0.00041569,             0.00041569
                    151,                0.56964,                0.86978,                0.35675,                0.85352,                0.95126,                0.98678,                0.98481,                0.86397,                0.95827,                 0.9734,                0.98165,                0.76132,                0.50516,                0.75905,                0.30155,                 0.8374,             0.00041453,             0.00041453,             0.00041453
                    152,                0.56006,                0.87521,                0.34844,                0.85871,                 0.9543,                0.98491,                 0.9843,                0.86299,                0.95425,                0.98245,                0.98197,                 0.7557,                 0.5093,                0.76339,                0.30634,                0.83733,             0.00041336,             0.00041336,             0.00041336
                    153,                0.56585,                0.86708,                0.34632,                 0.8542,                0.95939,                0.99035,                0.98465,                 0.8675,                0.95645,                 0.9856,                 0.9829,                0.76332,                  0.504,                0.75975,                0.30297,                0.83421,              0.0004122,              0.0004122,              0.0004122
                    154,                0.56448,                0.87394,                0.34912,                0.85836,                0.95748,                0.99167,                0.98497,                0.86106,                0.95761,                0.99162,                0.98449,                0.76579,                0.50452,                0.76005,                0.30199,                0.83425,             0.00041104,             0.00041104,             0.00041104
                    155,                0.56237,                0.86797,                0.35227,                0.85454,                0.95652,                0.98688,                0.98359,                0.86617,                0.95652,                0.98688,                0.98324,                0.76558,                0.49856,                0.76275,                0.30091,                0.83322,             0.00040987,             0.00040987,             0.00040987
                    156,                0.55671,                0.85036,                0.34971,                0.85302,                0.95767,                 0.9915,                0.98349,                0.86651,                 0.9563,                0.98927,                0.98191,                0.76992,                0.50207,                0.74715,                 0.3042,                0.83076,             0.00040871,             0.00040871,             0.00040871
                    157,                 0.5598,                0.85956,                0.35028,                0.85314,                0.95945,                0.98908,                0.98327,                0.85753,                0.95661,                0.98649,                0.98124,                0.75675,                 0.5025,                0.76162,                0.30464,                0.83457,             0.00040754,             0.00040754,             0.00040754
                    158,                0.55789,                0.85737,                0.33993,                0.85334,                0.95988,                0.99227,                0.98555,                0.86947,                0.95892,                0.98852,                0.98486,                0.76734,                0.49585,                0.74641,                0.30224,                0.83228,             0.00040638,             0.00040638,             0.00040638
                    159,                0.55579,                0.85205,                0.34406,                0.84973,                0.96138,                0.99213,                0.98482,                0.86602,                0.95838,                0.98671,                0.98257,                0.76631,                0.49951,                0.76005,                0.30125,                0.83512,             0.00040521,             0.00040521,             0.00040521
                    160,                0.55236,                0.86445,                0.34243,                0.85171,                0.96174,                0.98752,                0.98514,                0.86753,                  0.962,                0.98439,                0.98404,                0.76428,                0.49867,                0.75452,                0.30245,                0.83717,             0.00040405,             0.00040405,             0.00040405
                    161,                0.55925,                0.86063,                0.34219,                0.85073,                0.96719,                0.99069,                0.98692,                0.86913,                0.96495,                0.98838,                0.98494,                0.76973,                0.49899,                0.74987,                0.29742,                0.83058,             0.00040289,             0.00040289,             0.00040289
                    162,                0.55508,                0.85161,                0.34301,                0.85525,                0.96382,                0.98747,                0.98406,                0.86339,                0.96251,                0.98331,                0.98204,                0.76221,                0.50744,                0.76183,                0.30178,                0.83512,             0.00040172,             0.00040172,             0.00040172
                    163,                0.55862,                0.86802,                0.34616,                0.85703,                0.96841,                0.99057,                0.98726,                0.86458,                 0.9675,                0.98878,                0.98634,                0.76366,                0.51356,                0.74421,                0.30312,                0.83535,             0.00040056,             0.00040056,             0.00040056
                    164,                0.55773,                0.85811,                0.34296,                0.85229,                 0.9606,                0.98867,                0.98362,                0.85897,                0.96147,                0.98617,                0.98078,                0.76156,                0.50615,                0.75536,                0.30495,                0.83375,             0.00039939,             0.00039939,             0.00039939
                    165,                0.56128,                0.88118,                0.34959,                0.85607,                0.95208,                0.99293,                0.98512,                0.86336,                0.95125,                0.99117,                0.98407,                0.76676,                0.49711,                0.75117,                0.30309,                0.83063,             0.00039823,             0.00039823,             0.00039823
                    166,                 0.5578,                0.85951,                0.34404,                0.85133,                0.96237,                0.98376,                 0.9862,                0.86505,                0.96187,                0.98325,                0.98565,                  0.771,                0.50567,                0.76004,                0.29517,                0.83101,             0.00039706,             0.00039706,             0.00039706
                    167,                0.56071,                0.85249,                0.33867,                0.85253,                0.96495,                0.98616,                0.98554,                0.86661,                0.96175,                0.98309,                0.98172,                0.76474,                0.49971,                0.75482,                0.29485,                0.83145,              0.0003959,              0.0003959,              0.0003959
                    168,                0.55491,                0.84875,                 0.3418,                0.84897,                 0.9624,                0.98822,                0.98495,                0.86809,                0.96021,                0.98604,                0.98223,                0.77077,                0.50023,                0.74814,                0.30077,                0.83318,             0.00039474,             0.00039474,             0.00039474
                    169,                0.55902,                0.85037,                0.34222,                0.85688,                0.96603,                0.98585,                0.98488,                0.86569,                0.96504,                0.98489,                0.98367,                0.77241,                0.50169,                 0.7477,                0.29783,                0.83234,             0.00039357,             0.00039357,             0.00039357
                    170,                0.55057,                0.84792,                0.33538,                0.85166,                0.96479,                0.98457,                0.98747,                0.86873,                0.96418,                0.98479,                0.98537,                0.77267,                 0.4973,                0.74733,                0.29659,                0.83161,             0.00039241,             0.00039241,             0.00039241
                    171,                  0.552,                0.86189,                0.33456,                0.84975,                0.96034,                0.98744,                0.98476,                0.86275,                0.95933,                0.98565,                0.98317,                0.75805,                0.50412,                0.76265,                0.30035,                0.83501,             0.00039124,             0.00039124,             0.00039124
                    172,                0.55277,                0.83895,                0.33989,                0.85097,                0.96192,                0.98491,                0.98474,                0.86735,                0.95824,                0.98305,                  0.982,                0.76783,                0.49576,                 0.7463,                0.29723,                0.83365,             0.00039008,             0.00039008,             0.00039008
                    173,                0.54618,                0.84853,                0.34095,                0.84973,                0.96382,                0.98246,                0.98604,                0.86261,                0.96249,                0.98109,                0.98428,                0.77026,                0.50178,                0.73876,                0.29776,                0.83424,             0.00038891,             0.00038891,             0.00038891
                    174,                0.54375,                0.83439,                0.33741,                0.85123,                 0.9604,                0.98714,                0.98658,                0.86345,                0.95729,                0.98402,                0.98288,                0.76518,                0.50515,                0.74249,                0.29409,                0.83412,             0.00038775,             0.00038775,             0.00038775
                    175,                0.54578,                0.84518,                0.33544,                0.84923,                0.96353,                0.98698,                0.98655,                0.86594,                0.96353,                0.98698,                0.98496,                0.76445,                0.49841,                0.74351,                0.29561,                0.83168,             0.00038659,             0.00038659,             0.00038659
                    176,                0.55673,                0.85408,                0.33948,                0.85117,                 0.9637,                0.99009,                0.98549,                0.86825,                0.96083,                0.98133,                 0.9817,                0.76579,                0.49667,                0.74507,                0.29327,                0.83091,             0.00038542,             0.00038542,             0.00038542
                    177,                0.55625,                0.85515,                0.33935,                0.85587,                0.96474,                0.98754,                 0.9873,                0.86979,                0.96163,                0.98337,                0.98419,                0.76625,                0.50449,                 0.7519,                0.29907,                0.83417,             0.00038426,             0.00038426,             0.00038426
                    178,                0.55014,                0.84099,                 0.3357,                0.84958,                0.96629,                0.98753,                0.98662,                0.86966,                0.96379,                0.98262,                0.98327,                0.77129,                0.49027,                0.74981,                0.29448,                0.83064,             0.00038309,             0.00038309,             0.00038309
                    179,                 0.5462,                0.84082,                0.32865,                0.84824,                0.95488,                0.98955,                0.98672,                0.87045,                0.95014,                0.98446,                0.98348,                0.77052,                0.49996,                0.74538,                0.29498,                0.83218,             0.00038193,             0.00038193,             0.00038193
                    180,                0.54962,                0.84176,                0.33346,                0.85238,                0.96497,                 0.9834,                0.98756,                0.87113,                0.96098,                0.97949,                0.98295,                0.77118,                 0.4954,                0.74307,                0.28917,                0.83266,             0.00038077,             0.00038077,             0.00038077
                    181,                0.54384,                0.85076,                0.33359,                0.85002,                0.96852,                0.98802,                0.98633,                0.86853,                0.96712,                0.98673,                0.98387,                0.76964,                0.49367,                0.72699,                0.29495,                0.83288,              0.0003796,              0.0003796,              0.0003796
                    182,                0.54796,                0.84861,                0.33451,                0.85204,                0.96333,                0.98319,                0.98622,                0.86987,                0.96194,                0.98182,                0.98299,                0.76795,                 0.4927,                0.72946,                0.29486,                0.83114,             0.00037844,             0.00037844,             0.00037844
                    183,                0.54918,                0.83062,                0.33186,                0.85022,                0.95861,                0.98966,                0.98525,                0.86766,                0.96066,                0.98828,                0.98487,                0.77305,                0.49289,                0.72987,                 0.2981,                0.83282,             0.00037727,             0.00037727,             0.00037727
                    184,                0.54647,                0.84375,                0.33553,                0.85056,                0.96346,                0.99096,                0.98716,                 0.8739,                 0.9644,                0.98988,                0.98704,                0.77496,                 0.4913,                0.72691,                0.29456,                0.83318,             0.00037611,             0.00037611,             0.00037611
                    185,                0.54813,                 0.8568,                0.34563,                0.85284,                0.95652,                0.98806,                0.98692,                0.86754,                0.95652,                0.98806,                 0.9867,                0.76556,                0.51037,                0.74397,                0.29985,                0.83579,             0.00037494,             0.00037494,             0.00037494
                    186,                0.55289,                0.85802,                0.33806,                0.85259,                0.96205,                0.99129,                0.98752,                0.86731,                0.95847,                0.98758,                0.98378,                0.76087,                0.50336,                0.74585,                0.29411,                0.83037,             0.00037378,             0.00037378,             0.00037378
                    187,                0.54873,                 0.8507,                 0.3339,                0.85251,                0.95826,                0.99328,                0.98684,                0.87038,                0.95776,                0.99216,                 0.9856,                0.77063,                0.49113,                0.73289,                0.29238,                0.82976,             0.00037262,             0.00037262,             0.00037262
                    188,                 0.5484,                0.83782,                0.33258,                0.85146,                0.95739,                0.99031,                0.98716,                 0.8714,                0.95517,                0.98731,                0.98392,                0.77829,                0.49308,                0.73039,                0.28881,                 0.8289,             0.00037145,             0.00037145,             0.00037145
                    189,                0.54625,                 0.8582,                0.33529,                 0.8536,                 0.9595,                0.98253,                0.98685,                0.87008,                 0.9586,                0.97942,                0.98395,                 0.7692,                0.49676,                0.74182,                0.28939,                0.82971,             0.00037029,             0.00037029,             0.00037029
                    190,                0.55023,                0.84039,                0.34534,                0.84979,                0.96059,                0.98313,                0.98615,                0.87034,                0.95743,                0.98004,                0.98198,                0.76791,                0.49328,                0.74446,                0.28916,                0.82851,             0.00036912,             0.00036912,             0.00036912
                    191,                0.54567,                0.84177,                0.33833,                0.84911,                0.96001,                0.98803,                0.98586,                0.86972,                0.95821,                0.98624,                0.98354,                0.77098,                0.49669,                0.73789,                0.29299,                0.82942,             0.00036796,             0.00036796,             0.00036796
